strains,type_ref,match_per,typing,tree_name,
ERR374199,DCC2,0.9998,DCC2,DCC2,1
ERR4020067,eDCC30,0.9998,eDCC30,eDCC30,1
ERR4020084,DCC1,0.9998,DCC1,DCC1,1
ERR4020114,DCC2,0.9998,DCC2,DCC2,1
ERR4326539,DCC2,0.9998,DCC2,DCC2,1
ERR459869,DCC1,0.9998,DCC1,DCC1,1
ERR459985,DCC2,0.9998,DCC2,DCC2,1
ERR460041,DCC2,0.9998,DCC2,DCC2,1
ERR484949,DCC1,0.9998,DCC1,DCC1,1
ERR484950,DCC1,0.9998,DCC1,DCC1,1
ERR484952,DCC1,0.9998,DCC1,DCC1,1
ERR484955,DCC1,0.9998,DCC1,DCC1,1
ERR484965,DCC1,0.9998,DCC1,DCC1,1
ERR484970,DCC1,0.9998,DCC1,DCC1,1
ERR484975,DCC1,0.9998,DCC1,DCC1,1
ERR484991,DCC2,0.9998,DCC2,DCC2,1
ERR484996,DCC1,0.9998,DCC1,DCC1,1
ERR485000,DCC1,0.9998,DCC1,DCC1,1
ERR490676,DCC1,0.9998,DCC1,DCC1,1
ERR490698,DCC1,0.9998,DCC1,DCC1,1
ERR490700,DCC1,0.9998,DCC1,DCC1,1
ERR494838,DCC1,0.9998,DCC1,DCC1,1
ERR494845,DCC2,0.9998,DCC2,DCC2,1
ERR494850,DCC1,0.9998,DCC1,DCC1,1
ERR494852,DCC1,0.9998,DCC1,DCC1,1
ERR494853,DCC1,0.9998,DCC1,DCC1,1
ERR494854,DCC1,0.9998,DCC1,DCC1,1
ERR494861,DCC2,0.9998,DCC2,DCC2,1
ERR494874,DCC1,0.9998,DCC1,DCC1,1
ERR494883,DCC1,0.9998,DCC1,DCC1,1
ERR494893,DCC1,0.9998,DCC1,DCC1,1
ERR494895,DCC1,0.9998,DCC1,DCC1,1
ERR494900,DCC1,0.9998,DCC1,DCC1,1
ERR494902,DCC1,0.9998,DCC1,DCC1,1
ERR494903,DCC1,0.9998,DCC1,DCC1,1
ERR494919,DCC1,0.9998,DCC1,DCC1,1
ERR494924,DCC1,0.9998,DCC1,DCC1,1
ERR494929,DCC2,0.9998,DCC2,DCC2,1
ERR494933,DCC2,0.9998,DCC2,DCC2,1
ERR494934,DCC1,0.9998,DCC1,DCC1,1
ERR494935,DCC1,0.9998,DCC1,DCC1,1
ERR494937,DCC1,0.9998,DCC1,DCC1,1
ERR494938,DCC2,0.9998,DCC2,DCC2,1
ERR494966,DCC1,0.9998,DCC1,DCC1,1
ERR494972,DCC1,0.9998,DCC1,DCC1,1
ERR494973,DCC2,0.9998,DCC2,DCC2,1
ERR494978,DCC2,0.9998,DCC2,DCC2,1
ERR5384781,DCC1,0.9998,DCC1,DCC1,1
ERR567860,DCC2,0.9998,DCC2,DCC2,1
ERR567862,DCC2,0.9998,DCC2,DCC2,1
ERR567875,DCC1,0.9998,DCC1,DCC1,1
ERR7253720,DCC2,0.9998,DCC2,DCC2,1
ERR7253723,DCC1,0.9998,DCC1,DCC1,1
ERR7253745,DCC2,0.9998,DCC2,DCC2,1
ERR7253748,DCC2,0.9998,DCC2,DCC2,1
ERR7253799,DCC2,0.9998,DCC2,DCC2,1
ERR7253804,DCC1,0.9998,DCC1,DCC1,1
ERR7253810,DCC1,0.9998,DCC1,DCC1,1
ERR8266569,DCC1,0.9998,DCC1,DCC1,1
ERR8266571,DCC1,0.9998,DCC1,DCC1,1
ERR8266609,DCC1,0.9998,DCC1,DCC1,1
ERR8266648,DCC2,0.9998,DCC2,DCC2,1
ERR8266666,DCC1,0.9998,DCC1,DCC1,1
SRR12051546,DCC1,0.9998,DCC1,DCC1,1
SRR12051575,DCC1,0.9998,DCC1,DCC1,1
SRR12051578,DCC2,0.9998,DCC2,DCC2,1
SRR12051602,DCC1,0.9998,DCC1,DCC1,1
SRR12051603,DCC1,0.9998,DCC1,DCC1,1
SRR12051604,DCC1,0.9998,DCC1,DCC1,1
SRR12051605,DCC1,0.9998,DCC1,DCC1,1
SRR12051615,DCC1,0.9998,DCC1,DCC1,1
SRR12051635,DCC1,0.9998,DCC1,DCC1,1
SRR12051639,DCC1,0.9998,DCC1,DCC1,1
SRR12051682,DCC1,0.9998,DCC1,DCC1,1
SRR12051684,DCC1,0.9998,DCC1,DCC1,1
SRR12051694,DCC2,0.9998,DCC2,DCC2,1
SRR12051739,DCC1,0.9998,DCC1,DCC1,1
SRR12051740,DCC1,0.9998,DCC1,DCC1,1
SRR12051742,DCC1,0.9998,DCC1,DCC1,1
SRR12051763,DCC1,0.9998,DCC1,DCC1,1
SRR12051775,DCC1,0.9998,DCC1,DCC1,1
SRR12051776,DCC1,0.9998,DCC1,DCC1,1
SRR12051779,DCC1,0.9998,DCC1,DCC1,1
SRR12051781,DCC1,0.9998,DCC1,DCC1,1
SRR12051782,DCC1,0.9998,DCC1,DCC1,1
SRR12051821,DCC1,0.9998,DCC1,DCC1,1
SRR12051840,DCC2,0.9998,DCC2,DCC2,1
SRR12051842,DCC1,0.9998,DCC1,DCC1,1
SRR12051843,DCC2,0.9998,DCC2,DCC2,1
SRR12051871,DCC1,0.9998,DCC1,DCC1,1
SRR12574871,DCC2,0.9998,DCC2,DCC2,1
SRR14736582,DCC2,0.9998,DCC2,DCC2,1
SRR14736585,DCC2,0.9998,DCC2,DCC2,1
SRR15713778,DCC1,0.9998,DCC1,DCC1,1
SRR18969488,DCC1,0.9998,DCC1,DCC1,1
SRR18969512,DCC1,0.9998,DCC1,DCC1,1
SRR19357808,DCC1,0.9998,DCC1,DCC1,1
SRR2568418,DCC1,0.9998,DCC1,DCC1,1
SRR315375,DCC1,0.9998,DCC1,DCC1,1
SRR315386,DCC1,0.9998,DCC1,DCC1,1
SRR6044979,DCC1,0.9998,DCC1,DCC1,1
SRR6045598,DCC1,0.9998,DCC1,DCC1,1
SRR6046143,DCC1,0.9998,DCC1,DCC1,1
SRR6046527,DCC2,0.9998,DCC2,DCC2,1
SRR6046625,DCC1,0.9998,DCC1,DCC1,1
SRR6046770,DCC1,0.9998,DCC1,DCC1,1
SRR6046788,DCC1,0.9998,DCC1,DCC1,1
SRR6388725,DCC1,0.9998,DCC1,DCC1,1
SRR6388742,DCC2,0.9998,DCC2,DCC2,1
SRR6388773,DCC1,0.9998,DCC1,DCC1,1
SRR6871401,DCC2,0.9998,DCC2,DCC2,1
SRR7800437,DCC1,0.9998,DCC1,DCC1,1
SRR7800476,DCC1,0.9998,DCC1,DCC1,1
SRR7800599,DCC2,0.9998,DCC2,DCC2,1
SRR7800617,DCC1,0.9998,DCC1,DCC1,1
SRR7800627,DCC1,0.9998,DCC1,DCC1,1
SRR7800630,DCC1,0.9998,DCC1,DCC1,1
SRR7800658,DCC1,0.9998,DCC1,DCC1,1
SRR7800675,DCC1,0.9998,DCC1,DCC1,1
SRR7800705,DCC1,0.9998,DCC1,DCC1,1
SRR900449,DCC1,0.9998,DCC1,DCC1,1
SRR9162613,DCC1,0.9998,DCC1,DCC1,1
ERR4020054,eDCC31,0.9998,eDCC31,eDCC31,1
ERR4326546,eDCC31,0.9998,eDCC31,eDCC31,1
ERR4326551,eDCC31,0.9998,eDCC31,eDCC31,1
DRR245212,DCC3,0.9998,DCC3,DCC3,1
DRR245268,DCC3,0.9998,DCC3,DCC3,1
DRR245291,DCC3,0.9998,DCC3,DCC3,1
DRR317452,DCC3,0.9998,DCC3,DCC3,1
DRR317615,DCC3,0.9998,DCC3,DCC3,1
ERR1081314,DCC3,0.9998,DCC3,DCC3,1
ERR1081315,DCC3,0.9998,DCC3,DCC3,1
ERR1081316,DCC3,0.9998,DCC3,DCC3,1
ERR1081317,DCC3,0.9998,DCC3,DCC3,1
ERR1251275,DCC3,0.9998,DCC3,DCC3,1
ERR3142871,DCC3,0.9998,DCC3,DCC3,1
ERR3198490,DCC3,0.9998,DCC3,DCC3,1
ERR3198491,DCC3,0.9998,DCC3,DCC3,1
ERR3198494,DCC3,0.9998,DCC3,DCC3,1
ERR3198495,DCC3,0.9998,DCC3,DCC3,1
ERR3198496,DCC3,0.9998,DCC3,DCC3,1
ERR3198501,DCC3,0.9998,DCC3,DCC3,1
ERR3198502,DCC3,0.9998,DCC3,DCC3,1
ERR330852,DCC3,0.9998,DCC3,DCC3,1
ERR330857,DCC3,0.9998,DCC3,DCC3,1
ERR337817,DCC3,0.9998,DCC3,DCC3,1
ERR337835,DCC3,0.9998,DCC3,DCC3,1
ERR337836,DCC3,0.9998,DCC3,DCC3,1
ERR337839,DCC3,0.9998,DCC3,DCC3,1
ERR340517,DCC3,0.9998,DCC3,DCC3,1
ERR343193,DCC3,0.9998,DCC3,DCC3,1
ERR343194,DCC3,0.9998,DCC3,DCC3,1
ERR349320,DCC3,0.9998,DCC3,DCC3,1
ERR351973,DCC3,0.9998,DCC3,DCC3,1
ERR363385,DCC3,0.9998,DCC3,DCC3,1
ERR369200,DCC3,0.9998,DCC3,DCC3,1
ERR369203,DCC3,0.9998,DCC3,DCC3,1
ERR369256,DCC3,0.9998,DCC3,DCC3,1
ERR369262,DCC3,0.9998,DCC3,DCC3,1
ERR369274,DCC3,0.9998,DCC3,DCC3,1
ERR369275,DCC3,0.9998,DCC3,DCC3,1
ERR369300,DCC3,0.9998,DCC3,DCC3,1
ERR374007,DCC3,0.9998,DCC3,DCC3,1
ERR374089,DCC3,0.9998,DCC3,DCC3,1
ERR3899137,DCC3,0.9998,DCC3,DCC3,1
ERR3899158,DCC3,0.9998,DCC3,DCC3,1
ERR3899160,DCC3,0.9998,DCC3,DCC3,1
ERR459805,DCC3,0.9998,DCC3,DCC3,1
ERR459809,DCC3,0.9998,DCC3,DCC3,1
ERR459875,DCC3,0.9998,DCC3,DCC3,1
ERR460001,DCC3,0.9998,DCC3,DCC3,1
ERR460007,DCC3,0.9998,DCC3,DCC3,1
ERR460030,DCC3,0.9998,DCC3,DCC3,1
ERR460048,DCC3,0.9998,DCC3,DCC3,1
ERR460051,DCC3,0.9998,DCC3,DCC3,1
ERR460053,DCC3,0.9998,DCC3,DCC3,1
ERR460058,DCC3,0.9998,DCC3,DCC3,1
ERR460060,DCC3,0.9998,DCC3,DCC3,1
ERR460063,DCC3,0.9998,DCC3,DCC3,1
ERR460071,DCC3,0.9998,DCC3,DCC3,1
ERR460081,DCC3,0.9998,DCC3,DCC3,1
ERR460085,DCC3,0.9998,DCC3,DCC3,1
ERR460093,DCC3,0.9998,DCC3,DCC3,1
ERR484985,DCC3,0.9998,DCC3,DCC3,1
ERR490669,DCC3,0.9998,DCC3,DCC3,1
ERR490678,DCC3,0.9998,DCC3,DCC3,1
ERR490686,DCC3,0.9998,DCC3,DCC3,1
ERR494848,DCC3,0.9998,DCC3,DCC3,1
ERR516498,DCC3,0.9998,DCC3,DCC3,1
ERR7253735,DCC3,0.9998,DCC3,DCC3,1
ERR7253759,DCC3,0.9998,DCC3,DCC3,1
ERR8266603,DCC3,0.9998,DCC3,DCC3,1
SRR12051712,DCC3,0.9998,DCC3,DCC3,1
SRR12051713,DCC3,0.9998,DCC3,DCC3,1
SRR12051860,DCC3,0.9998,DCC3,DCC3,1
SRR12440235,DCC3,0.9998,DCC3,DCC3,1
SRR13786002,DCC3,0.9998,DCC3,DCC3,1
SRR14719174,DCC3,0.9998,DCC3,DCC3,1
SRR14719265,DCC3,0.9998,DCC3,DCC3,1
SRR14736621,DCC3,0.9998,DCC3,DCC3,1
SRR14736622,DCC3,0.9998,DCC3,DCC3,1
SRR14736625,DCC3,0.9998,DCC3,DCC3,1
SRR17774882,DCC3,0.9998,DCC3,DCC3,1
SRR17774884,DCC3,0.9998,DCC3,DCC3,1
SRR17774886,DCC3,0.9998,DCC3,DCC3,1
SRR17774887,DCC3,0.9998,DCC3,DCC3,1
SRR17774889,DCC3,0.9998,DCC3,DCC3,1
SRR17774891,DCC3,0.9998,DCC3,DCC3,1
SRR17774902,DCC3,0.9998,DCC3,DCC3,1
SRR18969471,DCC3,0.9998,DCC3,DCC3,1
SRR3321821,DCC3,0.9998,DCC3,DCC3,1
SRR6045524,DCC3,0.9998,DCC3,DCC3,1
SRR6045823,DCC3,0.9998,DCC3,DCC3,1
SRR6046031,DCC3,0.9998,DCC3,DCC3,1
SRR6046265,DCC3,0.9998,DCC3,DCC3,1
SRR6388689,DCC3,0.9998,DCC3,DCC3,1
SRR7800422,DCC3,0.9998,DCC3,DCC3,1
SRR7800426,DCC3,0.9998,DCC3,DCC3,1
SRR7800727,DCC3,0.9998,DCC3,DCC3,1
DRR245179,DCC1,0.9999,DCC1,DCC1,1
DRR245186,DCC1,0.9999,DCC1,DCC1,1
DRR245216,DCC1,0.9999,DCC1,DCC1,1
DRR245232,DCC1,0.9999,DCC1,DCC1,1
DRR245262,DCC1,0.9999,DCC1,DCC1,1
DRR245269,DCC1,0.9999,DCC1,DCC1,1
DRR317498,DCC1,0.9999,DCC1,DCC1,1
DRR317532,DCC1,0.9999,DCC1,DCC1,1
DRR317591,DCC1,0.9999,DCC1,DCC1,1
ERR1081290,DCC1,0.9999,DCC1,DCC1,1
ERR1081301,DCC1,0.9999,DCC1,DCC1,1
ERR1251273,DCC1,0.9999,DCC1,DCC1,1
ERR1251274,DCC1,0.9999,DCC1,DCC1,1
ERR1413177,DCC1,0.9999,DCC1,DCC1,1
ERR2524327,eDCC9,0.9999,eDCC9,eDCC9,1
ERR2524332,DCC1,0.9999,DCC1,DCC1,1
ERR2524349,DCC1,0.9999,DCC1,DCC1,1
ERR3177955,DCC1,0.9999,DCC1,DCC1,1
ERR3198364,DCC1,0.9999,DCC1,DCC1,1
ERR3198365,DCC1,0.9999,DCC1,DCC1,1
ERR3198366,DCC1,0.9999,DCC1,DCC1,1
ERR3198381,DCC1,0.9999,DCC1,DCC1,1
ERR3198382,DCC1,0.9999,DCC1,DCC1,1
ERR3198384,DCC1,0.9999,DCC1,DCC1,1
ERR3198404,DCC1,0.9999,DCC1,DCC1,1
ERR330814,DCC1,0.9999,DCC1,DCC1,1
ERR337756,DCC1,0.9999,DCC1,DCC1,1
ERR337788,DCC1,0.9999,DCC1,DCC1,1
ERR337852,DCC1,0.9999,DCC1,DCC1,1
ERR340572,DCC1,0.9999,DCC1,DCC1,1
ERR340573,DCC1,0.9999,DCC1,DCC1,1
ERR343187,DCC1,0.9999,DCC1,DCC1,1
ERR343240,DCC1,0.9999,DCC1,DCC1,1
ERR349276,DCC1,0.9999,DCC1,DCC1,1
ERR349277,DCC1,0.9999,DCC1,DCC1,1
ERR349295,DCC1,0.9999,DCC1,DCC1,1
ERR349310,DCC1,0.9999,DCC1,DCC1,1
ERR349311,DCC1,0.9999,DCC1,DCC1,1
ERR349329,DCC1,0.9999,DCC1,DCC1,1
ERR363346,DCC1,0.9999,DCC1,DCC1,1
ERR363378,DCC1,0.9999,DCC1,DCC1,1
ERR369291,DCC1,0.9999,DCC1,DCC1,1
ERR373944,DCC1,0.9999,DCC1,DCC1,1
ERR373964,DCC1,0.9999,DCC1,DCC1,1
ERR373965,DCC1,0.9999,DCC1,DCC1,1
ERR373994,DCC1,0.9999,DCC1,DCC1,1
ERR373995,DCC1,0.9999,DCC1,DCC1,1
ERR374023,DCC1,0.9999,DCC1,DCC1,1
ERR374027,DCC1,0.9999,DCC1,DCC1,1
ERR374035,DCC1,0.9999,DCC1,DCC1,1
ERR374049,DCC1,0.9999,DCC1,DCC1,1
ERR374203,DCC1,0.9999,DCC1,DCC1,1
ERR374204,DCC1,0.9999,DCC1,DCC1,1
ERR4020100,DCC1,0.9999,DCC1,DCC1,1
ERR4298312,DCC1,0.9999,DCC1,DCC1,1
ERR4326509,DCC1,0.9999,DCC1,DCC1,1
ERR4326514,DCC1,0.9999,DCC1,DCC1,1
ERR4326520,DCC1,0.9999,DCC1,DCC1,1
ERR4326522,DCC1,0.9999,DCC1,DCC1,1
ERR4326562,DCC1,0.9999,DCC1,DCC1,1
ERR4326569,DCC1,0.9999,DCC1,DCC1,1
ERR459761,DCC1,0.9999,DCC1,DCC1,1
ERR459762,DCC1,0.9999,DCC1,DCC1,1
ERR459763,DCC1,0.9999,DCC1,DCC1,1
ERR459793,DCC1,0.9999,DCC1,DCC1,1
ERR459794,DCC1,0.9999,DCC1,DCC1,1
ERR459829,DCC1,0.9999,DCC1,DCC1,1
ERR459830,DCC1,0.9999,DCC1,DCC1,1
ERR459842,DCC1,0.9999,DCC1,DCC1,1
ERR459970,DCC1,0.9999,DCC1,DCC1,1
ERR459981,DCC1,0.9999,DCC1,DCC1,1
ERR484980,DCC1,0.9999,DCC1,DCC1,1
ERR484981,DCC1,0.9999,DCC1,DCC1,1
ERR484984,DCC1,0.9999,DCC1,DCC1,1
ERR494926,DCC1,0.9999,DCC1,DCC1,1
ERR494942,DCC1,0.9999,DCC1,DCC1,1
ERR567871,DCC1,0.9999,DCC1,DCC1,1
ERR7253687,DCC1,0.9999,DCC1,DCC1,1
ERR7253710,DCC1,0.9999,DCC1,DCC1,1
ERR7253717,DCC1,0.9999,DCC1,DCC1,1
ERR7253726,eDCC16,0.9999,eDCC16,eDCC16,1
ERR7253727,eDCC16,0.9999,eDCC16,eDCC16,1
ERR7253730,DCC1,0.9999,DCC1,DCC1,1
ERR7253767,DCC1,0.9999,DCC1,DCC1,1
ERR7253797,DCC1,0.9999,DCC1,DCC1,1
ERR7253805,eDCC29,0.9999,eDCC29,eDCC29,1
ERR7253811,DCC1,0.9999,DCC1,DCC1,1
ERR7253814,DCC1,0.9999,DCC1,DCC1,1
ERR7253827,eDCC16,0.9999,eDCC16,eDCC16,1
ERR7253829,DCC1,0.9999,DCC1,DCC1,1
ERR754993,eDCC9,0.9999,eDCC9,eDCC9,1
ERR8266628,DCC1,0.9999,DCC1,DCC1,1
ERR8266629,DCC1,0.9999,DCC1,DCC1,1
ERR8266630,DCC1,0.9999,DCC1,DCC1,1
ERR8266631,DCC1,0.9999,DCC1,DCC1,1
ERR8266641,DCC1,0.9999,DCC1,DCC1,1
SRR12051518,DCC1,0.9999,DCC1,DCC1,1
SRR12051534,DCC1,0.9999,DCC1,DCC1,1
SRR12051535,DCC1,0.9999,DCC1,DCC1,1
SRR12051540,DCC1,0.9999,DCC1,DCC1,1
SRR12051544,DCC1,0.9999,DCC1,DCC1,1
SRR12051545,DCC1,0.9999,DCC1,DCC1,1
SRR12051560,DCC1,0.9999,DCC1,DCC1,1
SRR12051561,DCC1,0.9999,DCC1,DCC1,1
SRR12051562,DCC1,0.9999,DCC1,DCC1,1
SRR12051570,DCC1,0.9999,DCC1,DCC1,1
SRR12051593,DCC1,0.9999,DCC1,DCC1,1
SRR12051614,DCC1,0.9999,DCC1,DCC1,1
SRR12051624,DCC1,0.9999,DCC1,DCC1,1
SRR12051640,DCC1,0.9999,DCC1,DCC1,1
SRR12051658,DCC1,0.9999,DCC1,DCC1,1
SRR12051660,DCC1,0.9999,DCC1,DCC1,1
SRR12051673,DCC1,0.9999,DCC1,DCC1,1
SRR12051690,DCC1,0.9999,DCC1,DCC1,1
SRR12051705,DCC1,0.9999,DCC1,DCC1,1
SRR12051706,DCC1,0.9999,DCC1,DCC1,1
SRR12051773,DCC1,0.9999,DCC1,DCC1,1
SRR12051785,DCC1,0.9999,DCC1,DCC1,1
SRR12051787,DCC1,0.9999,DCC1,DCC1,1
SRR12051797,DCC1,0.9999,DCC1,DCC1,1
SRR12051806,DCC1,0.9999,DCC1,DCC1,1
SRR12051808,DCC1,0.9999,DCC1,DCC1,1
SRR12051813,DCC1,0.9999,DCC1,DCC1,1
SRR12051845,DCC1,0.9999,DCC1,DCC1,1
SRR12051846,DCC1,0.9999,DCC1,DCC1,1
SRR12051869,DCC1,0.9999,DCC1,DCC1,1
SRR12574852,DCC1,0.9999,DCC1,DCC1,1
SRR12574859,DCC1,0.9999,DCC1,DCC1,1
SRR12574860,DCC1,0.9999,DCC1,DCC1,1
SRR14719115,DCC1,0.9999,DCC1,DCC1,1
SRR14719124,DCC1,0.9999,DCC1,DCC1,1
SRR14719152,DCC1,0.9999,DCC1,DCC1,1
SRR14719160,DCC1,0.9999,DCC1,DCC1,1
SRR14719289,DCC1,0.9999,DCC1,DCC1,1
SRR15713765,DCC1,0.9999,DCC1,DCC1,1
SRR15713767,DCC1,0.9999,DCC1,DCC1,1
SRR15713771,DCC1,0.9999,DCC1,DCC1,1
SRR15713772,DCC1,0.9999,DCC1,DCC1,1
SRR15713779,DCC1,0.9999,DCC1,DCC1,1
SRR15713788,DCC1,0.9999,DCC1,DCC1,1
SRR15713799,DCC1,0.9999,DCC1,DCC1,1
SRR15713802,DCC1,0.9999,DCC1,DCC1,1
SRR15713803,DCC1,0.9999,DCC1,DCC1,1
SRR15713808,DCC1,0.9999,DCC1,DCC1,1
SRR18969489,DCC1,0.9999,DCC1,DCC1,1
SRR19357814,DCC1,0.9999,DCC1,DCC1,1
SRR19357830,DCC1,0.9999,DCC1,DCC1,1
SRR2568405,DCC1,0.9999,DCC1,DCC1,1
SRR3321823,DCC1,0.9999,DCC1,DCC1,1
SRR3666124,DCC1,0.9999,DCC1,DCC1,1
SRR5483259,DCC1,0.9999,DCC1,DCC1,1
SRR6045345,DCC1,0.9999,DCC1,DCC1,1
SRR6046727,DCC1,0.9999,DCC1,DCC1,1
SRR6388732,DCC1,0.9999,DCC1,DCC1,1
SRR7800406,DCC1,0.9999,DCC1,DCC1,1
SRR7800409,DCC1,0.9999,DCC1,DCC1,1
SRR7800434,DCC1,0.9999,DCC1,DCC1,1
SRR7800435,DCC1,0.9999,DCC1,DCC1,1
SRR7800438,DCC1,0.9999,DCC1,DCC1,1
SRR7800439,DCC1,0.9999,DCC1,DCC1,1
SRR7800440,DCC1,0.9999,DCC1,DCC1,1
SRR7800480,DCC1,0.9999,DCC1,DCC1,1
SRR7800486,DCC1,0.9999,DCC1,DCC1,1
SRR7800518,DCC1,0.9999,DCC1,DCC1,1
SRR7800556,DCC1,0.9999,DCC1,DCC1,1
SRR7800603,DCC1,0.9999,DCC1,DCC1,1
SRR7800618,DCC1,0.9999,DCC1,DCC1,1
SRR7800625,DCC1,0.9999,DCC1,DCC1,1
SRR7800628,DCC1,0.9999,DCC1,DCC1,1
SRR7800715,DCC1,0.9999,DCC1,DCC1,1
DRR317460,eDCC31,0.9999,eDCC31,eDCC31,1
DRR317512,eDCC31,0.9999,eDCC31,eDCC31,1
ERR115030,eDCC38,0.9999,eDCC38,eDCC38,1
ERR3198385,eDCC31,0.9999,eDCC31,eDCC31,1
ERR4326540,eDCC31,0.9999,eDCC31,eDCC31,1
ERR4326541,eDCC31,0.9999,eDCC31,eDCC31,1
ERR4326547,eDCC31,0.9999,eDCC31,eDCC31,1
ERR4326550,eDCC31,0.9999,eDCC31,eDCC31,1
ERR7253750,eDCC31,0.9999,eDCC31,eDCC31,1
ERR7253773,eDCC31,0.9999,eDCC31,eDCC31,1
SRR14719149,eDCC31,0.9999,eDCC31,eDCC31,1
SRR14719240,eDCC31,0.9999,eDCC31,eDCC31,1
SRR14719313,eDCC31,0.9999,eDCC31,eDCC31,1
SRR14719254,eDCC22,1,eDCC22,eDCC22,1
SRR14719287,eDCC22,1,eDCC22,eDCC22,1
SRR14719299,eDCC22,1,eDCC22,eDCC22,1
SRR14719315,eDCC22,1,eDCC22,eDCC22,1
DRR015960,DCC1,1,DCC1,DCC1,1
DRR016047,DCC1,1,DCC1,DCC1,1
DRR245150,eDCC12,1,eDCC12,eDCC12,1
DRR245182,DCC1,1,DCC1,DCC1,1
DRR245187,eDCC18,1,eDCC18,eDCC18,1
DRR245227,DCC1,1,DCC1,DCC1,1
DRR245231,eDCC28,1,eDCC28,eDCC28,1
DRR245237,eDCC13,1,eDCC13,eDCC13,1
DRR245256,eDCC13,1,eDCC13,eDCC13,1
DRR245261,eDCC13,1,eDCC13,eDCC13,1
DRR317373,DCC1,1,DCC1,DCC1,1
DRR317381,DCC5,1,DCC5,DCC5,1
DRR317382,eDCC12,1,eDCC12,eDCC12,1
DRR317384,DCC4,1,DCC4,DCC4,1
DRR317394,DCC1,1,DCC1,DCC1,1
DRR317397,DCC4,1,DCC4,DCC4,1
DRR317401,eDCC16,1,eDCC16,eDCC16,1
DRR317403,DCC1,1,DCC1,DCC1,1
DRR317405,eDCC28,1,eDCC28,eDCC28,1
DRR317406,DCC4,1,DCC4,DCC4,1
DRR317408,DCC1,1,DCC1,DCC1,1
DRR317455,DCC1,1,DCC1,DCC1,1
DRR317459,DCC1,1,DCC1,DCC1,1
DRR317461,DCC4,1,DCC4,DCC4,1
DRR317486,DCC1,1,DCC1,DCC1,1
DRR317487,DCC1,1,DCC1,DCC1,1
DRR317488,eDCC16,1,eDCC16,eDCC16,1
DRR317493,DCC1,1,DCC1,DCC1,1
DRR317497,DCC1,1,DCC1,DCC1,1
DRR317502,eDCC13,1,eDCC13,eDCC13,1
DRR317518,DCC1,1,DCC1,DCC1,1
DRR317522,eDCC13,1,eDCC13,eDCC13,1
DRR317540,DCC1,1,DCC1,DCC1,1
DRR317543,DCC1,1,DCC1,DCC1,1
DRR317548,DCC1,1,DCC1,DCC1,1
DRR317552,DCC1,1,DCC1,DCC1,1
DRR317559,DCC1,1,DCC1,DCC1,1
DRR317569,DCC1,1,DCC1,DCC1,1
DRR317571,DCC1,1,DCC1,DCC1,1
DRR317584,DCC1,1,DCC1,DCC1,1
DRR317585,DCC1,1,DCC1,DCC1,1
DRR317606,DCC1,1,DCC1,DCC1,1
ERR1081292,DCC4,1,DCC4,DCC4,1
ERR1081294,DCC1,1,DCC1,DCC1,1
ERR1081295,DCC1,1,DCC1,DCC1,1
ERR1081297,eDCC13,1,eDCC13,eDCC13,1
ERR1081300,DCC2,1,DCC2,DCC2,1
ERR1081303,DCC2,1,DCC2,DCC2,1
ERR1081304,DCC2,1,DCC2,DCC2,1
ERR1081305,eDCC12,1,eDCC12,eDCC12,1
ERR1081308,DCC2,1,DCC2,DCC2,1
ERR1081309,DCC4,1,DCC4,DCC4,1
ERR1081311,eDCC17,1,eDCC17,eDCC17,1
ERR1144165,DCC1,1,DCC1,DCC1,1
ERR1144166,DCC1,1,DCC1,DCC1,1
ERR1144167,DCC1,1,DCC1,DCC1,1
ERR1144168,DCC1,1,DCC1,DCC1,1
ERR1144169,DCC1,1,DCC1,DCC1,1
ERR1144170,DCC1,1,DCC1,DCC1,1
ERR1144171,DCC1,1,DCC1,DCC1,1
ERR1144172,DCC1,1,DCC1,DCC1,1
ERR114965,DCC1,1,DCC1,DCC1,1
ERR114966,DCC1,1,DCC1,DCC1,1
ERR114968,DCC1,1,DCC1,DCC1,1
ERR114984,DCC1,1,DCC1,DCC1,1
ERR115041,DCC1,1,DCC1,DCC1,1
ERR115077,eDCC17,1,eDCC17,eDCC17,1
ERR115091,eDCC17,1,eDCC17,eDCC17,1
ERR115102,eDCC30,1,eDCC30,eDCC30,1
ERR1413167,DCC1,1,DCC1,DCC1,1
ERR1413171,eDCC10,1,eDCC10,eDCC10,1
ERR1413172,DCC1,1,DCC1,DCC1,1
ERR1413188,DCC2,1,DCC2,DCC2,1
ERR1413200,eDCC28,1,eDCC28,eDCC28,1
ERR1413208,DCC2,1,DCC2,DCC2,1
ERR1540662,eDCC18,1,eDCC18,eDCC18,1
ERR1540664,eDCC18,1,eDCC18,eDCC18,1
ERR1787812,DCC1,1,DCC1,DCC1,1
ERR1787815,DCC1,1,DCC1,DCC1,1
ERR1787816,DCC1,1,DCC1,DCC1,1
ERR1787818,DCC1,1,DCC1,DCC1,1
ERR1787819,DCC1,1,DCC1,DCC1,1
ERR1787820,DCC1,1,DCC1,DCC1,1
ERR1787822,DCC1,1,DCC1,DCC1,1
ERR1787823,DCC1,1,DCC1,DCC1,1
ERR1787824,DCC1,1,DCC1,DCC1,1
ERR1787825,DCC1,1,DCC1,DCC1,1
